MM/DD/YYYY,ID,YEAR,MONTH,DAY,PRCP,SNOW
1912-11-13,CA003020702,1912,11,13,0.0,0.0
1912-11-14,CA003020702,1912,11,14,0.0,0.0
1912-11-15,CA003020702,1912,11,15,0.0,0.0
1912-11-16,CA003020702,1912,11,16,0.0,0.0
1912-11-17,CA003020702,1912,11,17,0.0,0.0
1912-11-18,CA003020702,1912,11,18,0.0,0.0
1912-11-19,CA003020702,1912,11,19,0.0,0.0
1912-11-20,CA003020702,1912,11,20,0.0,0.0
1912-11-21,CA003020702,1912,11,21,0.0,0.0
1912-11-22,CA003020702,1912,11,22,0.0,0.0
1912-11-23,CA003020702,1912,11,23,0.0,0.0
1912-11-24,CA003020702,1912,11,24,0.0,0.0
1912-11-25,CA003020702,1912,11,25,0.0,0.0
1912-11-26,CA003020702,1912,11,26,0.0,0.0
1912-11-27,CA003020702,1912,11,27,0.0,0.0
1912-11-28,CA003020702,1912,11,28,0.0,0.0
1912-11-29,CA003020702,1912,11,29,0.0,0.0
1912-11-30,CA003020702,1912,11,30,0.0,0.0
1913-01-01,CA003020702,1913,01,1,0.0,0.0
1913-01-02,CA003020702,1913,01,2,0.0,0.0
1913-01-03,CA003020702,1913,01,3,0.0,0.0
1913-01-04,CA003020702,1913,01,4,0.0,0.0
1913-01-05,CA003020702,1913,01,5,0.0,0.0
1913-01-06,CA003020702,1913,01,6,0.0,0.0
1913-01-07,CA003020702,1913,01,7,0.0,0.0
1913-01-08,CA003020702,1913,01,8,0.0,0.0
1913-01-09,CA003020702,1913,01,9,0.0,0.0
1913-01-10,CA003020702,1913,01,10,0.0,0.0
1913-01-11,CA003020702,1913,01,11,0.0,0.0
1913-01-12,CA003020702,1913,01,12,0.0,0.0
1913-01-13,CA003020702,1913,01,13,0.0,0.0
1913-01-14,CA003020702,1913,01,14,0.0,0.0
1913-01-15,CA003020702,1913,01,15,0.0,0.0
1913-01-16,CA003020702,1913,01,16,25.0,25.0
1913-01-17,CA003020702,1913,01,17,0.0,0.0
1913-01-18,CA003020702,1913,01,18,0.0,0.0
1913-01-19,CA003020702,1913,01,19,0.0,0.0
1913-01-20,CA003020702,1913,01,20,0.0,0.0
1913-01-21,CA003020702,1913,01,21,0.0,0.0
1913-01-22,CA003020702,1913,01,22,0.0,0.0
1913-01-23,CA003020702,1913,01,23,0.0,0.0
1913-01-24,CA003020702,1913,01,24,0.0,0.0
1913-01-25,CA003020702,1913,01,25,0.0,0.0
1913-01-26,CA003020702,1913,01,26,0.0,0.0
1913-01-27,CA003020702,1913,01,27,0.0,0.0
1913-01-28,CA003020702,1913,01,28,0.0,0.0
1913-01-29,CA003020702,1913,01,29,30.0,30.0
1913-01-30,CA003020702,1913,01,30,0.0,0.0
1913-01-31,CA003020702,1913,01,31,102.0,102.0
1913-02-01,CA003020702,1913,02,1,0.0,0.0
1913-02-02,CA003020702,1913,02,2,43.0,43.0
1913-02-03,CA003020702,1913,02,3,0.0,0.0
1913-02-04,CA003020702,1913,02,4,0.0,0.0
1913-02-05,CA003020702,1913,02,5,0.0,0.0
1913-02-06,CA003020702,1913,02,6,0.0,0.0
1913-02-07,CA003020702,1913,02,7,0.0,0.0
1913-02-08,CA003020702,1913,02,8,0.0,0.0
1913-02-09,CA003020702,1913,02,9,13.0,13.0
1913-02-10,CA003020702,1913,02,10,0.0,0.0
1913-02-11,CA003020702,1913,02,11,0.0,0.0
1913-02-12,CA003020702,1913,02,12,0.0,0.0
1913-02-13,CA003020702,1913,02,13,0.0,0.0
1913-02-14,CA003020702,1913,02,14,0.0,0.0
1913-02-15,CA003020702,1913,02,15,0.0,0.0
1913-02-16,CA003020702,1913,02,16,0.0,0.0
1913-02-17,CA003020702,1913,02,17,13.0,13.0
1913-02-18,CA003020702,1913,02,18,0.0,0.0
1913-02-19,CA003020702,1913,02,19,0.0,0.0
1913-02-20,CA003020702,1913,02,20,0.0,0.0
1913-02-21,CA003020702,1913,02,21,0.0,0.0
1913-02-22,CA003020702,1913,02,22,0.0,0.0
1913-02-23,CA003020702,1913,02,23,0.0,0.0
1913-02-24,CA003020702,1913,02,24,0.0,0.0
1913-02-25,CA003020702,1913,02,25,0.0,0.0
1913-02-26,CA003020702,1913,02,26,0.0,0.0
1913-02-27,CA003020702,1913,02,27,0.0,0.0
1913-02-28,CA003020702,1913,02,28,0.0,0.0
1913-03-01,CA003020702,1913,03,1,0.0,0.0
1913-03-02,CA003020702,1913,03,2,0.0,0.0
1913-03-03,CA003020702,1913,03,3,0.0,0.0
1913-03-04,CA003020702,1913,03,4,0.0,0.0
1913-03-05,CA003020702,1913,03,5,0.0,0.0
1913-03-06,CA003020702,1913,03,6,0.0,0.0
1913-03-07,CA003020702,1913,03,7,0.0,0.0
1913-03-08,CA003020702,1913,03,8,0.0,0.0
1913-03-09,CA003020702,1913,03,9,0.0,0.0
1913-03-10,CA003020702,1913,03,10,0.0,0.0
1913-03-11,CA003020702,1913,03,11,20.0,20.0
1913-03-12,CA003020702,1913,03,12,0.0,0.0
1913-03-13,CA003020702,1913,03,13,0.0,0.0
1913-03-14,CA003020702,1913,03,14,0.0,0.0
1913-03-15,CA003020702,1913,03,15,0.0,0.0
1913-03-16,CA003020702,1913,03,16,0.0,0.0
1913-03-17,CA003020702,1913,03,17,152.0,152.0
1913-03-18,CA003020702,1913,03,18,13.0,13.0
1913-03-19,CA003020702,1913,03,19,0.0,0.0
1913-03-20,CA003020702,1913,03,20,0.0,0.0
1913-03-21,CA003020702,1913,03,21,0.0,0.0
1913-03-22,CA003020702,1913,03,22,0.0,0.0
1913-03-23,CA003020702,1913,03,23,0.0,0.0
1913-03-24,CA003020702,1913,03,24,0.0,0.0
1913-03-25,CA003020702,1913,03,25,0.0,0.0
1913-03-26,CA003020702,1913,03,26,0.0,0.0
1913-03-27,CA003020702,1913,03,27,0.0,0.0
1913-03-28,CA003020702,1913,03,28,0.0,0.0
1913-03-29,CA003020702,1913,03,29,0.0,0.0
1913-03-30,CA003020702,1913,03,30,0.0,0.0
1913-03-31,CA003020702,1913,03,31,0.0,0.0
1913-04-01,CA003020702,1913,04,1,0.0,0.0
1913-04-02,CA003020702,1913,04,2,0.0,0.0
1913-04-03,CA003020702,1913,04,3,0.0,0.0
1913-04-04,CA003020702,1913,04,4,0.0,0.0
1913-04-05,CA003020702,1913,04,5,0.0,0.0
1913-04-06,CA003020702,1913,04,6,0.0,0.0
1913-04-07,CA003020702,1913,04,7,0.0,0.0
1913-04-08,CA003020702,1913,04,8,0.0,0.0
1913-04-09,CA003020702,1913,04,9,0.0,0.0
1913-04-10,CA003020702,1913,04,10,0.0,0.0
1913-04-11,CA003020702,1913,04,11,0.0,0.0
1913-04-12,CA003020702,1913,04,12,0.0,0.0
1913-04-13,CA003020702,1913,04,13,0.0,0.0
1913-04-14,CA003020702,1913,04,14,0.0,0.0
1913-04-15,CA003020702,1913,04,15,0.0,0.0
1913-04-16,CA003020702,1913,04,16,0.0,0.0
1913-04-17,CA003020702,1913,04,17,0.0,0.0
1913-04-18,CA003020702,1913,04,18,0.0,0.0
1913-04-19,CA003020702,1913,04,19,0.0,0.0
1913-04-20,CA003020702,1913,04,20,0.0,0.0
1913-04-21,CA003020702,1913,04,21,114.0,114.0
1913-04-22,CA003020702,1913,04,22,0.0,0.0
1913-04-23,CA003020702,1913,04,23,0.0,0.0
1913-04-24,CA003020702,1913,04,24,0.0,0.0
1913-04-25,CA003020702,1913,04,25,0.0,0.0
1913-04-26,CA003020702,1913,04,26,0.0,0.0
1913-04-27,CA003020702,1913,04,27,13.0,13.0
1913-04-28,CA003020702,1913,04,28,0.0,0.0
1913-04-29,CA003020702,1913,04,29,0.0,0.0
1913-04-30,CA003020702,1913,04,30,0.0,0.0
1913-06-01,CA003020702,1913,06,1,0.0,0.0
1913-06-02,CA003020702,1913,06,2,0.0,0.0
1913-06-03,CA003020702,1913,06,3,0.0,0.0
1913-06-04,CA003020702,1913,06,4,122.0,0.0
1913-06-05,CA003020702,1913,06,5,0.0,0.0
1913-06-06,CA003020702,1913,06,6,0.0,0.0
1913-06-07,CA003020702,1913,06,7,0.0,0.0
1913-06-08,CA003020702,1913,06,8,0.0,0.0
1913-06-09,CA003020702,1913,06,9,0.0,0.0
1913-06-10,CA003020702,1913,06,10,0.0,0.0
1913-06-11,CA003020702,1913,06,11,0.0,0.0
1913-06-12,CA003020702,1913,06,12,0.0,0.0
1913-06-13,CA003020702,1913,06,13,51.0,0.0
1913-06-14,CA003020702,1913,06,14,0.0,0.0
1913-06-15,CA003020702,1913,06,15,0.0,0.0
1913-06-16,CA003020702,1913,06,16,0.0,0.0
1913-06-17,CA003020702,1913,06,17,0.0,0.0
1913-06-18,CA003020702,1913,06,18,0.0,0.0
1913-06-19,CA003020702,1913,06,19,0.0,0.0
1913-06-20,CA003020702,1913,06,20,25.0,0.0
1913-06-21,CA003020702,1913,06,21,0.0,0.0
1913-06-22,CA003020702,1913,06,22,0.0,0.0
1913-06-23,CA003020702,1913,06,23,0.0,0.0
1913-06-24,CA003020702,1913,06,24,0.0,0.0
1913-06-25,CA003020702,1913,06,25,0.0,0.0
1913-06-26,CA003020702,1913,06,26,13.0,0.0
1913-06-27,CA003020702,1913,06,27,229.0,0.0
1913-06-28,CA003020702,1913,06,28,46.0,0.0
1913-06-29,CA003020702,1913,06,29,0.0,0.0
1913-06-30,CA003020702,1913,06,30,0.0,0.0
1913-07-01,CA003020702,1913,07,1,0.0,0.0
1913-07-02,CA003020702,1913,07,2,0.0,0.0
1913-07-03,CA003020702,1913,07,3,0.0,0.0
1913-07-04,CA003020702,1913,07,4,97.0,0.0
1913-07-05,CA003020702,1913,07,5,0.0,0.0
1913-07-06,CA003020702,1913,07,6,0.0,0.0
1913-07-07,CA003020702,1913,07,7,0.0,0.0
1913-07-08,CA003020702,1913,07,8,0.0,0.0
1913-07-09,CA003020702,1913,07,9,0.0,0.0
1913-07-10,CA003020702,1913,07,10,0.0,0.0
1913-07-11,CA003020702,1913,07,11,0.0,0.0
1913-07-12,CA003020702,1913,07,12,0.0,0.0
1913-07-13,CA003020702,1913,07,13,0.0,0.0
1913-07-14,CA003020702,1913,07,14,94.0,0.0
1913-07-15,CA003020702,1913,07,15,86.0,0.0
1913-07-16,CA003020702,1913,07,16,109.0,0.0
1913-07-17,CA003020702,1913,07,17,0.0,0.0
1913-07-18,CA003020702,1913,07,18,0.0,0.0
1913-07-19,CA003020702,1913,07,19,0.0,0.0
1913-07-20,CA003020702,1913,07,20,0.0,0.0
1913-07-21,CA003020702,1913,07,21,0.0,0.0
1913-07-22,CA003020702,1913,07,22,0.0,0.0
1913-07-23,CA003020702,1913,07,23,0.0,0.0
1913-07-24,CA003020702,1913,07,24,0.0,0.0
1913-07-25,CA003020702,1913,07,25,3.0,0.0
1913-07-26,CA003020702,1913,07,26,0.0,0.0
1913-07-27,CA003020702,1913,07,27,0.0,0.0
1913-07-28,CA003020702,1913,07,28,107.0,0.0
1913-07-29,CA003020702,1913,07,29,0.0,0.0
1913-07-30,CA003020702,1913,07,30,0.0,0.0
1913-07-31,CA003020702,1913,07,31,0.0,0.0
1913-08-01,CA003020702,1913,08,1,0.0,0.0
1913-08-02,CA003020702,1913,08,2,0.0,0.0
1913-08-03,CA003020702,1913,08,3,0.0,0.0
1913-08-04,CA003020702,1913,08,4,0.0,0.0
1913-08-05,CA003020702,1913,08,5,0.0,0.0
1913-08-06,CA003020702,1913,08,6,64.0,0.0
1913-08-07,CA003020702,1913,08,7,10.0,0.0
1913-08-08,CA003020702,1913,08,8,89.0,0.0
1913-08-09,CA003020702,1913,08,9,58.0,0.0
1913-08-10,CA003020702,1913,08,10,0.0,0.0
1913-08-11,CA003020702,1913,08,11,0.0,0.0
1913-08-12,CA003020702,1913,08,12,0.0,0.0
1913-08-13,CA003020702,1913,08,13,23.0,0.0
1913-08-14,CA003020702,1913,08,14,0.0,0.0
1913-08-15,CA003020702,1913,08,15,0.0,0.0
1913-08-16,CA003020702,1913,08,16,0.0,0.0
1913-08-17,CA003020702,1913,08,17,0.0,0.0
1913-08-18,CA003020702,1913,08,18,0.0,0.0
1913-08-19,CA003020702,1913,08,19,0.0,0.0
1913-08-20,CA003020702,1913,08,20,15.0,0.0
1913-08-21,CA003020702,1913,08,21,0.0,0.0
1913-08-22,CA003020702,1913,08,22,0.0,0.0
1913-08-23,CA003020702,1913,08,23,0.0,0.0
1913-08-24,CA003020702,1913,08,24,0.0,0.0
1913-08-25,CA003020702,1913,08,25,0.0,0.0
1913-08-26,CA003020702,1913,08,26,0.0,0.0
1913-08-27,CA003020702,1913,08,27,107.0,0.0
1913-08-28,CA003020702,1913,08,28,0.0,0.0
1913-08-29,CA003020702,1913,08,29,0.0,0.0
1913-08-30,CA003020702,1913,08,30,0.0,0.0
1913-08-31,CA003020702,1913,08,31,94.0,0.0
1913-09-01,CA003020702,1913,09,1,0.0,0.0
1913-09-02,CA003020702,1913,09,2,0.0,0.0
1913-09-03,CA003020702,1913,09,3,0.0,0.0
1913-09-04,CA003020702,1913,09,4,0.0,0.0
1913-09-05,CA003020702,1913,09,5,0.0,0.0
1913-09-06,CA003020702,1913,09,6,0.0,0.0
1913-09-07,CA003020702,1913,09,7,0.0,0.0
1913-09-08,CA003020702,1913,09,8,0.0,0.0
1913-09-09,CA003020702,1913,09,9,53.0,0.0
1913-09-10,CA003020702,1913,09,10,0.0,0.0
1913-09-11,CA003020702,1913,09,11,0.0,0.0
1913-09-12,CA003020702,1913,09,12,0.0,0.0
1913-09-13,CA003020702,1913,09,13,0.0,0.0
1913-09-14,CA003020702,1913,09,14,0.0,0.0
1913-09-15,CA003020702,1913,09,15,0.0,0.0
1913-09-16,CA003020702,1913,09,16,0.0,0.0
1913-09-17,CA003020702,1913,09,17,0.0,0.0
1913-09-18,CA003020702,1913,09,18,0.0,0.0
1913-09-19,CA003020702,1913,09,19,0.0,0.0
1913-09-20,CA003020702,1913,09,20,0.0,0.0
1913-09-21,CA003020702,1913,09,21,0.0,0.0
1913-09-22,CA003020702,1913,09,22,0.0,0.0
1913-09-23,CA003020702,1913,09,23,0.0,0.0
1913-09-24,CA003020702,1913,09,24,0.0,0.0
1913-09-25,CA003020702,1913,09,25,0.0,0.0
1913-09-26,CA003020702,1913,09,26,0.0,0.0
1913-09-27,CA003020702,1913,09,27,0.0,0.0
1913-09-28,CA003020702,1913,09,28,0.0,0.0
1913-09-29,CA003020702,1913,09,29,18.0,0.0
1913-09-30,CA003020702,1913,09,30,0.0,0.0
1913-10-01,CA003020702,1913,10,1,0.0,0.0
1913-10-02,CA003020702,1913,10,2,0.0,0.0
1913-10-03,CA003020702,1913,10,3,53.0,0.0
1913-10-04,CA003020702,1913,10,4,0.0,0.0
1913-10-05,CA003020702,1913,10,5,0.0,0.0
1913-10-06,CA003020702,1913,10,6,0.0,0.0
1913-10-07,CA003020702,1913,10,7,0.0,0.0
1913-10-08,CA003020702,1913,10,8,0.0,0.0
1913-10-09,CA003020702,1913,10,9,0.0,0.0
1913-10-10,CA003020702,1913,10,10,0.0,0.0
1913-10-11,CA003020702,1913,10,11,0.0,0.0
1913-10-12,CA003020702,1913,10,12,0.0,0.0
1913-10-13,CA003020702,1913,10,13,30.0,30.0
1913-10-14,CA003020702,1913,10,14,0.0,0.0
1913-10-15,CA003020702,1913,10,15,0.0,0.0
1913-10-16,CA003020702,1913,10,16,0.0,0.0
1913-10-17,CA003020702,1913,10,17,0.0,0.0
1913-10-18,CA003020702,1913,10,18,0.0,0.0
1913-10-19,CA003020702,1913,10,19,0.0,0.0
1913-10-20,CA003020702,1913,10,20,0.0,0.0
1913-10-21,CA003020702,1913,10,21,0.0,0.0
1913-10-22,CA003020702,1913,10,22,0.0,0.0
1913-10-23,CA003020702,1913,10,23,0.0,0.0
1913-10-24,CA003020702,1913,10,24,0.0,0.0
1913-10-25,CA003020702,1913,10,25,0.0,0.0
1913-10-26,CA003020702,1913,10,26,0.0,0.0
1913-10-27,CA003020702,1913,10,27,0.0,0.0
1913-10-28,CA003020702,1913,10,28,0.0,0.0
1913-10-29,CA003020702,1913,10,29,0.0,0.0
1913-10-30,CA003020702,1913,10,30,0.0,0.0
1913-10-31,CA003020702,1913,10,31,0.0,0.0
1913-11-01,CA003020702,1913,11,1,0.0,0.0
1913-11-02,CA003020702,1913,11,2,0.0,0.0
1913-11-03,CA003020702,1913,11,3,0.0,0.0
1913-11-04,CA003020702,1913,11,4,0.0,0.0
1913-11-05,CA003020702,1913,11,5,0.0,0.0
1913-11-06,CA003020702,1913,11,6,0.0,0.0
1913-11-07,CA003020702,1913,11,7,0.0,0.0
1913-11-08,CA003020702,1913,11,8,0.0,0.0
1913-11-09,CA003020702,1913,11,9,0.0,0.0
1913-11-10,CA003020702,1913,11,10,0.0,0.0
1913-11-11,CA003020702,1913,11,11,0.0,0.0
1913-11-12,CA003020702,1913,11,12,0.0,0.0
1913-11-13,CA003020702,1913,11,13,0.0,0.0
1913-11-14,CA003020702,1913,11,14,0.0,0.0
1913-11-15,CA003020702,1913,11,15,0.0,0.0
1913-11-16,CA003020702,1913,11,16,0.0,0.0
1913-11-17,CA003020702,1913,11,17,13.0,13.0
1913-11-18,CA003020702,1913,11,18,0.0,0.0
1913-11-19,CA003020702,1913,11,19,0.0,0.0
1913-11-20,CA003020702,1913,11,20,0.0,0.0
1913-11-21,CA003020702,1913,11,21,0.0,0.0
1913-11-22,CA003020702,1913,11,22,0.0,0.0
1913-11-23,CA003020702,1913,11,23,0.0,0.0
1913-11-24,CA003020702,1913,11,24,0.0,0.0
1913-11-25,CA003020702,1913,11,25,0.0,0.0
1913-11-26,CA003020702,1913,11,26,0.0,0.0
1913-11-27,CA003020702,1913,11,27,0.0,0.0
1913-11-28,CA003020702,1913,11,28,0.0,0.0
1913-11-29,CA003020702,1913,11,29,0.0,0.0
1913-11-30,CA003020702,1913,11,30,0.0,0.0
1914-01-01,CA003020702,1914,01,1,0.0,0.0
1914-01-02,CA003020702,1914,01,2,0.0,0.0
1914-01-03,CA003020702,1914,01,3,0.0,0.0
1914-01-04,CA003020702,1914,01,4,0.0,0.0
1914-01-05,CA003020702,1914,01,5,0.0,0.0
1914-01-06,CA003020702,1914,01,6,0.0,0.0
1914-01-07,CA003020702,1914,01,7,13.0,13.0
1914-01-08,CA003020702,1914,01,8,0.0,0.0
1914-01-09,CA003020702,1914,01,9,0.0,0.0
1914-01-10,CA003020702,1914,01,10,25.0,25.0
1914-01-11,CA003020702,1914,01,11,0.0,0.0
1914-01-12,CA003020702,1914,01,12,0.0,0.0
1914-01-13,CA003020702,1914,01,13,0.0,0.0
1914-01-14,CA003020702,1914,01,14,0.0,0.0
1914-01-15,CA003020702,1914,01,15,0.0,0.0
1914-01-16,CA003020702,1914,01,16,0.0,0.0
1914-01-17,CA003020702,1914,01,17,0.0,0.0
1914-01-18,CA003020702,1914,01,18,71.0,71.0
1914-01-19,CA003020702,1914,01,19,13.0,13.0
1914-01-20,CA003020702,1914,01,20,0.0,0.0
1914-01-21,CA003020702,1914,01,21,18.0,18.0
1914-01-22,CA003020702,1914,01,22,0.0,0.0
1914-01-23,CA003020702,1914,01,23,0.0,0.0
1914-01-24,CA003020702,1914,01,24,0.0,0.0
1914-01-25,CA003020702,1914,01,25,0.0,0.0
1914-01-26,CA003020702,1914,01,26,51.0,51.0
1914-01-27,CA003020702,1914,01,27,0.0,0.0
1914-01-28,CA003020702,1914,01,28,0.0,0.0
1914-01-29,CA003020702,1914,01,29,0.0,0.0
1914-01-30,CA003020702,1914,01,30,0.0,0.0
1914-01-31,CA003020702,1914,01,31,0.0,0.0
1914-03-01,CA003020702,1914,03,1,0.0,0.0
1914-03-02,CA003020702,1914,03,2,0.0,0.0
1914-03-03,CA003020702,1914,03,3,0.0,0.0
1914-03-04,CA003020702,1914,03,4,0.0,0.0
1914-03-05,CA003020702,1914,03,5,0.0,0.0
1914-03-06,CA003020702,1914,03,6,0.0,0.0
1914-03-07,CA003020702,1914,03,7,0.0,0.0
1914-03-08,CA003020702,1914,03,8,0.0,0.0
1914-03-09,CA003020702,1914,03,9,0.0,0.0
1914-03-10,CA003020702,1914,03,10,0.0,0.0
1914-03-11,CA003020702,1914,03,11,0.0,0.0
1914-03-12,CA003020702,1914,03,12,0.0,0.0
1914-03-13,CA003020702,1914,03,13,0.0,0.0
1914-03-14,CA003020702,1914,03,14,0.0,0.0
1914-03-15,CA003020702,1914,03,15,0.0,0.0
1914-03-16,CA003020702,1914,03,16,0.0,0.0
1914-03-17,CA003020702,1914,03,17,0.0,0.0
1914-03-18,CA003020702,1914,03,18,64.0,64.0
1914-03-19,CA003020702,1914,03,19,0.0,0.0
1914-03-20,CA003020702,1914,03,20,0.0,0.0
1914-03-21,CA003020702,1914,03,21,0.0,0.0
1914-03-22,CA003020702,1914,03,22,0.0,0.0
1914-03-23,CA003020702,1914,03,23,0.0,0.0
1914-03-24,CA003020702,1914,03,24,0.0,0.0
1914-03-25,CA003020702,1914,03,25,30.0,30.0
1914-03-26,CA003020702,1914,03,26,0.0,0.0
1914-03-27,CA003020702,1914,03,27,0.0,0.0
1914-03-28,CA003020702,1914,03,28,0.0,0.0
1914-03-29,CA003020702,1914,03,29,0.0,0.0
1914-03-30,CA003020702,1914,03,30,0.0,0.0
1914-03-31,CA003020702,1914,03,31,0.0,0.0
1914-04-01,CA003020702,1914,04,1,0.0,0.0
1914-04-02,CA003020702,1914,04,2,0.0,0.0
1914-04-03,CA003020702,1914,04,3,0.0,0.0
1914-04-04,CA003020702,1914,04,4,0.0,0.0
1914-04-05,CA003020702,1914,04,5,0.0,0.0
1914-04-06,CA003020702,1914,04,6,0.0,0.0
1914-04-07,CA003020702,1914,04,7,0.0,0.0
1914-04-08,CA003020702,1914,04,8,0.0,0.0
1914-04-09,CA003020702,1914,04,9,0.0,0.0
1914-04-10,CA003020702,1914,04,10,0.0,0.0
1914-04-11,CA003020702,1914,04,11,0.0,0.0
1914-04-12,CA003020702,1914,04,12,0.0,0.0
1914-04-13,CA003020702,1914,04,13,0.0,0.0
1914-04-14,CA003020702,1914,04,14,0.0,0.0
1914-04-15,CA003020702,1914,04,15,0.0,0.0
1914-04-16,CA003020702,1914,04,16,0.0,0.0
1914-04-17,CA003020702,1914,04,17,0.0,0.0
1914-04-18,CA003020702,1914,04,18,0.0,0.0
1914-04-19,CA003020702,1914,04,19,0.0,0.0
1914-04-20,CA003020702,1914,04,20,0.0,0.0
1914-04-21,CA003020702,1914,04,21,0.0,0.0
1914-04-22,CA003020702,1914,04,22,0.0,0.0
1914-04-23,CA003020702,1914,04,23,0.0,0.0
1914-04-24,CA003020702,1914,04,24,5.0,0.0
1914-04-25,CA003020702,1914,04,25,0.0,0.0
1914-04-26,CA003020702,1914,04,26,0.0,0.0
1914-04-27,CA003020702,1914,04,27,0.0,0.0
1914-04-28,CA003020702,1914,04,28,0.0,0.0
1914-04-29,CA003020702,1914,04,29,0.0,0.0
1914-04-30,CA003020702,1914,04,30,0.0,0.0
1914-05-01,CA003020702,1914,05,1,114.0,0.0
1914-05-02,CA003020702,1914,05,2,140.0,0.0
1914-05-03,CA003020702,1914,05,3,127.0,102.0
1914-05-04,CA003020702,1914,05,4,0.0,0.0
1914-05-05,CA003020702,1914,05,5,0.0,0.0
1914-05-06,CA003020702,1914,05,6,0.0,0.0
1914-05-07,CA003020702,1914,05,7,0.0,0.0
1914-05-08,CA003020702,1914,05,8,0.0,0.0
1914-05-09,CA003020702,1914,05,9,0.0,0.0
1914-05-10,CA003020702,1914,05,10,0.0,0.0
1914-05-11,CA003020702,1914,05,11,0.0,0.0
1914-05-12,CA003020702,1914,05,12,0.0,0.0
1914-05-13,CA003020702,1914,05,13,0.0,0.0
1914-05-14,CA003020702,1914,05,14,0.0,0.0
1914-05-15,CA003020702,1914,05,15,0.0,0.0
1914-05-16,CA003020702,1914,05,16,0.0,0.0
1914-05-17,CA003020702,1914,05,17,0.0,0.0
1914-05-18,CA003020702,1914,05,18,0.0,0.0
1914-05-19,CA003020702,1914,05,19,0.0,0.0
1914-05-20,CA003020702,1914,05,20,0.0,0.0
1914-05-21,CA003020702,1914,05,21,0.0,0.0
1914-05-22,CA003020702,1914,05,22,0.0,0.0
1914-05-23,CA003020702,1914,05,23,0.0,0.0
1914-05-24,CA003020702,1914,05,24,0.0,0.0
1914-05-25,CA003020702,1914,05,25,0.0,0.0
1914-05-26,CA003020702,1914,05,26,0.0,0.0
1914-05-27,CA003020702,1914,05,27,0.0,0.0
1914-05-28,CA003020702,1914,05,28,0.0,0.0
1914-05-29,CA003020702,1914,05,29,0.0,0.0
1914-05-30,CA003020702,1914,05,30,0.0,0.0
1914-05-31,CA003020702,1914,05,31,0.0,0.0
1914-06-01,CA003020702,1914,06,1,0.0,0.0
1914-06-02,CA003020702,1914,06,2,0.0,0.0
1914-06-03,CA003020702,1914,06,3,0.0,0.0
1914-06-04,CA003020702,1914,06,4,0.0,0.0
1914-06-05,CA003020702,1914,06,5,345.0,0.0
1914-06-06,CA003020702,1914,06,6,277.0,0.0
1914-06-07,CA003020702,1914,06,7,287.0,0.0
1914-06-08,CA003020702,1914,06,8,97.0,0.0
1914-06-09,CA003020702,1914,06,9,0.0,0.0
1914-06-10,CA003020702,1914,06,10,0.0,0.0
1914-06-11,CA003020702,1914,06,11,58.0,0.0
1914-06-12,CA003020702,1914,06,12,0.0,0.0
1914-06-13,CA003020702,1914,06,13,0.0,0.0
1914-06-14,CA003020702,1914,06,14,0.0,0.0
1914-06-15,CA003020702,1914,06,15,0.0,0.0
1914-06-16,CA003020702,1914,06,16,0.0,0.0
1914-06-17,CA003020702,1914,06,17,287.0,0.0
1914-06-18,CA003020702,1914,06,18,58.0,0.0
1914-06-19,CA003020702,1914,06,19,0.0,0.0
1914-06-20,CA003020702,1914,06,20,0.0,0.0
1914-06-21,CA003020702,1914,06,21,0.0,0.0
1914-06-22,CA003020702,1914,06,22,229.0,0.0
1914-06-23,CA003020702,1914,06,23,0.0,0.0
1914-06-24,CA003020702,1914,06,24,0.0,0.0
1914-06-25,CA003020702,1914,06,25,53.0,0.0
1914-06-26,CA003020702,1914,06,26,0.0,0.0
1914-06-27,CA003020702,1914,06,27,287.0,0.0
1914-06-28,CA003020702,1914,06,28,79.0,0.0
1914-06-29,CA003020702,1914,06,29,0.0,0.0
1914-06-30,CA003020702,1914,06,30,0.0,0.0
1914-07-01,CA003020702,1914,07,1,0.0,0.0
1914-07-02,CA003020702,1914,07,2,0.0,0.0
1914-07-03,CA003020702,1914,07,3,0.0,0.0
1914-07-04,CA003020702,1914,07,4,0.0,0.0
1914-07-05,CA003020702,1914,07,5,74.0,0.0
1914-07-06,CA003020702,1914,07,6,13.0,0.0
1914-07-07,CA003020702,1914,07,7,0.0,0.0
1914-07-08,CA003020702,1914,07,8,0.0,0.0
1914-07-09,CA003020702,1914,07,9,0.0,0.0
1914-07-10,CA003020702,1914,07,10,0.0,0.0
1914-07-11,CA003020702,1914,07,11,0.0,0.0
1914-07-12,CA003020702,1914,07,12,51.0,0.0
1914-07-13,CA003020702,1914,07,13,69.0,0.0
1914-07-14,CA003020702,1914,07,14,132.0,0.0
1914-07-15,CA003020702,1914,07,15,0.0,0.0
1914-07-16,CA003020702,1914,07,16,0.0,0.0
1914-07-17,CA003020702,1914,07,17,0.0,0.0
1914-07-18,CA003020702,1914,07,18,0.0,0.0
1914-07-19,CA003020702,1914,07,19,0.0,0.0
1914-07-20,CA003020702,1914,07,20,269.0,0.0
1914-07-21,CA003020702,1914,07,21,0.0,0.0
1914-07-22,CA003020702,1914,07,22,64.0,0.0
1914-07-23,CA003020702,1914,07,23,0.0,0.0
1914-07-24,CA003020702,1914,07,24,0.0,0.0
